city,district,neighborhood,room,living_room,area,age,floor,price
ankara,cankaya,bahcelievler,1,1,100,0,0,35000
ankara,cankaya,ilkbahar,3,1,130,30,3,20000
ankara,cankaya,ayranci,3,1,135,25,2,26000
ankara,mamak,sirintepe,3,1,120,17,1,18000
ankara,cankaya,kavaklidere,3,1,120,35,3,28500
ankara,cankaya,esatoglu,4,1,170,26,1,28000
ankara,cankaya,yasamkent,1,1,55,0,5,24000
ankara,yenimahalle,demetgul,1,1,90,30,0,12000
ankara,cankaya,murat,2,1,100,45,1,22000
ankara,kecioren,senlik,3,1,130,0,6,33500
ankara,cankaya,emek,2,1,85,32,0,19000
ankara,kecioren,kanuni,2,1,100,21,1,13000
ankara,mamak,mutlu,3,1,120,13,3,15000
ankara,yenimahalle,demetlale,3,1,130,30,2,18000
ankara,cankaya,aziziye,2,1,125,30,3,22000
ankara,etimesgut,kazim_karabekir,3,1,120,20,0,18500
ankara,kecioren,cicekli,3,1,135,25,1,17000
ankara,cankaya,cebeci,3,1,130,35,3,20000
ankara,cankaya,ayranci,3,1,145,30,2,26750
ankara,sincan,andicen,3,1,120,15,1,15250
ankara,altindag,aydinlikevler,2,1,100,35,5,17000
ankara,etimesgut,atayurt,3,1,137,11,6,15000
ankara,mamak,general_zeki_dogan,3,1,125,17,1,15000
ankara,cankaya,akpinar,3,1,180,8,5,28500
ankara,cankaya,mustafa_kemal,1,1,70,12,5,33000
ankara,kecioren,basinevleri,3,1,115,35,2,20000
ankara,sincan,yunus_emre,3,1,125,25,3,23000
ankara,kecioren,yayla,3,1,145,12,4,19500
ankara,mamak,kutlu,3,1,120,14,1,18500
ankara,sincan,alci,3,1,160,1,2,8500
ankara,yenimahalle,yeni_bati,1,1,75,6,2,22000
ankara,kecioren,etlik,3,1,125,30,1,15000
ankara,cankaya,gokkusagi,3,1,135,25,-1,23000
ankara,cankaya,naci_cakir,3,1,130,23,1,25000
ankara,sincan,saraycik,4,1,175,0,3,25500
ankara,cankaya,100_yil,3,1,115,25,5,17500
ankara,yenimahalle,ozevler,3,1,125,15,4,17500
ankara,cankaya,keklik_pinari,3,1,130,25,1,20000
ankara,cankaya,buyukesat,3,1,145,30,-1,27500
ankara,etimesgut,devlet,3,1,135,18,2,17500
ankara,kecioren,senlik,3,1,140,3,1,25000
ankara,yenimahalle,yeni_bati,3,1,140,16,6,28000
ankara,cankaya,guvenevler,3,1,130,0,4,47000
ankara,mamak,durali_alic,3,1,135,14,2,16750
ankara,mamak,sahintepe,3,1,120,4,3,16000
ankara,kecioren,ayvali,2,1,105,18,1,15000
ankara,cankaya,seyranbaglari,3,1,130,3,1,29950
ankara,golbasi,incek,1,1,55,0,1,15000
ankara,yenimahalle,inonu,3,1,173,0,1,45000
ankara,cankaya,korkutreis,2,1,85,26,5,26000
ankara,sincan,pinarbasi,4,1,180,4,3,35000
ankara,altindag,ornek,2,1,80,52,1,8500
ankara,altindag,gultepe,2,1,85,9,1,13000
ankara,etimesgut,sehit_osman_avci,1,1,55,29,1,15500
ankara,cankaya,aydinlar,3,1,125,30,2,17000
ankara,kecioren,etlik,3,1,130,25,1,19500
ankara,mamak,general_zeki_dogan,3,1,120,11,3,13000
ankara,kecioren,asagi_eglence,3,1,120,25,3,15500
ankara,altindag,aydinlikevler,3,1,120,17,1,17000
ankara,cankaya,akpinar,3,1,155,11,1,26500
ankara,mamak,aksemsettin,4,1,190,8,3,25000
ankara,altindag,zubeyde_hanim,3,1,125,36,1,14000
ankara,etimesgut,istasyon,3,1,158,15,1,15000
ankara,cankaya,cevizlidere,3,1,135,18,2,25000
ankara,yenimahalle,demetgul,3,1,120,29,5,15000
ankara,cankaya,prof_dr_ahmet_taner_kislali,3,1,155,27,4,36000
ankara,yenimahalle,macun,3,1,125,7,1,27000
ankara,kecioren,yayla,3,1,145,8,2,23000
ankara,yenimahalle,yeni_bati,1,1,65,5,2,20000
ankara,mamak,bahcelerustu,2,1,110,5,1,20000
ankara,etimesgut,alsancak,2,1,100,18,1,15000
ankara,kecioren,ayvali,2,1,95,20,1,14500
ankara,golbasi,incek,1,1,45,0,-1,12500
ankara,etimesgut,yeni_baglica,2,1,110,8,4,30000
ankara,kecioren,kavacik_subayevleri,3,1,125,22,2,16000
ankara,cankaya,harbiye,3,1,110,36,0,25000
ankara,kecioren,asagi_eglence,3,1,130,30,3,21000
ankara,cankaya,asagi_ovecler,3,1,105,25,0,16000
ankara,golbasi,incek,1,1,55,0,0,19500
ankara,cankaya,cevizlidere,4,1,190,19,4,30000
ankara,cankaya,mutlukent,2,1,110,20,-1,29000
ankara,cankaya,ileri,2,1,90,45,5,17000
ankara,cankaya,sokullu_mehmet_pasa,3,1,120,29,3,17250
ankara,cankaya,konutkent,2,1,85,25,1,35000
ankara,cankaya,naci_cakir,3,1,115,25,2,17500
ankara,cankaya,harbiye,3,1,130,28,2,10500
ankara,cankaya,cukurambar,1,1,75,0,4,42500
ankara,cankaya,kultur,2,1,90,5,1,30000
ankara,altindag,gunesevler,3,1,115,20,1,18500
ankara,cankaya,malazgirt,3,1,140,14,3,26250
ankara,mamak,balkiraz,3,1,135,25,2,20000
ankara,kecioren,senlik,3,1,120,45,5,16500
ankara,etimesgut,suvari,3,1,120,15,1,15000
ankara,mamak,general_zeki_dogan,3,1,115,12,0,14000
ankara,cankaya,karapinar,3,1,135,20,-1,20000
ankara,mamak,abidinpasa,2,1,85,25,-2,14000
ankara,kecioren,esertepe,3,1,120,20,2,17000
ankara,cankaya,harbiye,2,1,115,28,2,25000
ankara,cankaya,birlik,3,1,125,20,2,25000
ankara,cankaya,ileri,1,1,75,45,1,18500
ankara,kecioren,kosk,3,1,148,16,2,16000
ankara,cankaya,korkutreis,2,1,80,31,4,22750
ankara,cankaya,incesu,3,1,110,15,1,31000
ankara,cankaya,oran,2,1,90,10,5,49500
ankara,cankaya,akpinar,4,1,150,20,3,24500
ankara,mamak,zirvekent,1,1,45,10,2,9000
ankara,cankaya,naci_cakir,3,1,110,30,1,16000
ankara,cankaya,ilker,2,1,90,6,1,10000
ankara,cankaya,oguzlar,1,1,50,10,1,17000
ankara,mamak,altiagac,3,1,115,3,-1,18000
ankara,cankaya,fidanlik,3,1,120,26,4,18000
ankara,cankaya,anittepe,3,1,120,30,-1,17500
ankara,cankaya,ilkadim,3,1,120,30,2,18500
ankara,etimesgut,turkuaz,4,1,191,14,2,20000
ankara,yenimahalle,baris,2,1,110,22,3,20000
ankara,cankaya,oran,1,1,85,11,1,39000
ankara,cankaya,emek,3,1,105,35,1,27000
ankara,golbasi,karsiyaka,3,1,135,0,1,30000
ankara,mamak,demirlibahce,3,1,110,30,3,17500
ankara,mamak,saimekadin,3,1,110,28,1,18000
ankara,etimesgut,turkuaz,2,1,95,15,4,14500
ankara,yenimahalle,isinlar,3,1,135,20,3,35000
ankara,cankaya,gokkusagi,2,1,110,16,4,24000
ankara,kecioren,etlik,3,1,125,25,2,15000
ankara,mamak,saimekadin,2,1,105,25,4,15000
ankara,altindag,aydinlikevler,2,1,100,30,1,12500
ankara,cankaya,tinaztepe,3,1,120,40,4,20500
ankara,cankaya,on_cebeci,3,1,125,5,3,40000
ankara,cankaya,birlik,1,1,80,10,1,18000
ankara,kecioren,etlik,3,1,120,25,1,18000
ankara,cankaya,umut,1,1,85,25,1,17500
ankara,cankaya,birlik,2,1,100,45,1,11000
ankara,kecioren,etlik,3,1,115,20,4,14500
ankara,cankaya,huzur,3,1,115,30,1,15500
ankara,etimesgut,turkuaz,3,1,135,16,3,19000
ankara,etimesgut,sehit_osman_avci,1,1,60,5,4,16000
ankara,cankaya,ilkadim,2,1,105,10,1,26000
ankara,cankaya,harbiye,3,1,110,27,1,22500
ankara,cankaya,yukari_bahcelievler,2,1,70,40,3,28000
ankara,golbasi,incek,1,1,50,1,2,15000
ankara,etimesgut,yapracik,3,1,137,11,6,14000
ankara,cankaya,oran,3,1,110,50,3,21000
ankara,cankaya,ertugrulgazi,3,1,95,30,4,20000
ankara,kecioren,ayvali,3,1,140,18,1,21000
ankara,kecioren,karargahtepe,3,1,100,30,3,16500
ankara,cankaya,harbiye,3,1,125,25,3,18500
ankara,cankaya,oran,3,1,155,20,1,35000
ankara,altindag,aydinlikevler,4,1,150,16,2,23500
ankara,cankaya,buyukesat,1,1,70,4,4,23000
ankara,mamak,zirvekent,2,1,80,7,3,12500
ankara,yenimahalle,inonu,1,1,60,0,4,25000
ankara,kecioren,bademlik,3,1,140,8,2,21000
ankara,mamak,demirlibahce,3,1,100,35,1,15000
ankara,yenimahalle,karsiyaka,1,1,65,30,0,10500
ankara,yenimahalle,demetlale,3,1,120,16,4,15000
ankara,kecioren,kavacik_subayevleri,3,1,110,35,2,15500
ankara,kecioren,ovacik,2,1,90,10,3,20000
ankara,kecioren,yakacik,3,1,105,30,1,13000
ankara,kecioren,asagi_eglence,1,1,75,30,1,13000
ankara,kecioren,etlik,3,1,125,35,1,14500
ankara,yenimahalle,demetlale,1,1,125,35,0,15000
ankara,etimesgut,sehit_osman_avci,1,1,65,7,6,17000
ankara,cankaya,100_yil,3,1,110,30,1,18000
ankara,cubuk,esenboga_merkez,1,1,57,1,5,9500
ankara,altindag,ornek,2,1,78,29,3,7500
ankara,cankaya,gokturk,3,1,120,29,1,18000
ankara,cankaya,bahcelievler,3,1,110,40,1,30000
ankara,polatli,cumhuriyet,3,1,120,20,5,17500
ankara,kecioren,basinevleri,3,1,100,25,0,20000
ankara,cankaya,sancak,3,1,140,18,2,25000
ankara,cankaya,naci_cakir,3,1,110,30,1,16000
ankara,cankaya,karapinar,3,1,100,20,1,30000
ankara,yenimahalle,demetlale,3,1,120,35,0,13500
ankara,kecioren,asagi_eglence,2,1,95,20,0,15000
ankara,cankaya,bahcelievler,1,1,120,30,1,15000
ankara,altindag,aydinlikevler,2,1,75,40,2,11500
ankara,cankaya,bademlidere,3,1,125,15,-1,17500
ankara,etimesgut,tunahan,1,1,50,26,2,15000
ankara,cankaya,kazim_ozalp,1,1,60,35,3,26500
ankara,cankaya,yukari_bahcelievler,1,1,55,0,5,38000
ankara,cankaya,birlik,3,1,115,30,2,25000
ankara,cankaya,malazgirt,3,1,135,22,3,26000
ankara,etimesgut,seyh_samil,1,1,50,25,3,16500
ankara,cankaya,yasamkent,4,1,190,17,6,35000
ankara,kecioren,basinevleri,3,1,120,28,2,15000
ankara,kecioren,19_mayis,3,1,110,20,-1,10000
ankara,cankaya,seyranbaglari,3,1,100,8,1,18500
ankara,cankaya,yukari_bahcelievler,3,1,110,40,1,36500
ankara,golbasi,incek,2,1,130,0,3,25500
ankara,etimesgut,turkuaz,3,1,135,16,3,15000
ankara,cankaya,ovecler,3,1,110,30,1,25000
ankara,polatli,sehitlik,2,1,105,20,3,11000
ankara,cankaya,naci_cakir,2,1,85,25,0,12500
ankara,cankaya,incesu,1,1,65,40,0,18500
ankara,kecioren,incirli,3,1,110,20,0,9500
ankara,cankaya,gaziosmanpasa,2,1,95,47,0,22000
ankara,mamak,huseyingazi,2,1,85,3,0,14500
ankara,mamak,sahintepe,3,1,120,12,2,13000
ankara,cankaya,emek,3,1,100,40,3,28000
ankara,etimesgut,istasyon,2,1,125,15,1,19000
ankara,golbasi,kizilcasar,1,1,45,1,1,20000
ankara,cankaya,incesu,3,1,160,3,4,27500
ankara,cankaya,emek,1,1,70,45,1,20000
ankara,kecioren,etlik,3,1,130,26,1,16000
ankara,kecioren,asagi_eglence,3,1,105,38,2,14000
ankara,cankaya,tinaztepe,3,1,125,20,5,20000
ankara,cankaya,emek,3,1,120,30,1,28000
ankara,yenimahalle,gazi,1,1,65,3,1,25000
ankara,polatli,sehitlik,3,1,135,15,3,14000
ankara,cankaya,kirkkonaklar,3,1,120,14,0,17500
ankara,polatli,zafer,3,1,135,20,3,12000
ankara,mamak,huseyingazi,3,1,145,10,-1,13000
ankara,mamak,balkiraz,2,1,85,25,0,12000
ankara,mamak,demirlibahce,3,1,90,35,0,14500
ankara,mamak,peyami_safa,3,1,105,15,-1,13500
ankara,kecioren,asagi_eglence,3,1,125,20,1,18000
ankara,cankaya,naci_cakir,3,1,115,27,1,17000
ankara,altindag,aydinlikevler,3,1,120,42,1,14150
ankara,cankaya,kazim_ozalp,3,1,140,25,1,21000
ankara,etimesgut,atayurt,2,1,84,12,4,12500
ankara,yenimahalle,demetevler,3,1,125,30,3,14000
ankara,cankaya,yukari_bahcelievler,2,1,90,35,0,20000
ankara,yenimahalle,gazi,3,1,135,8,0,24500
ankara,cankaya,cukurambar,4,1,180,15,2,39000
ankara,cankaya,buyukesat,1,1,60,4,1,21000
ankara,etimesgut,atayurt,2,1,95,11,0,10000
ankara,kecioren,kavacik_subayevleri,3,1,110,35,1,20000
ankara,cankaya,guvenevler,2,1,110,26,4,27500
ankara,yenimahalle,ergazi,1,1,55,0,3,15000
ankara,yenimahalle,bati_sitesi,1,1,55,0,6,16500
ankara,kecioren,ayvali,1,1,62,1,5,28000
ankara,polatli,mehmet_akif,3,1,140,0,3,18500
ankara,cankaya,balgat,1,1,80,15,2,30000
ankara,golbasi,incek,1,1,50,2,3,13000
ankara,yenimahalle,demetlale,3,1,110,41,5,13500
ankara,cankaya,dodurga,4,1,175,12,6,41500
ankara,cankaya,birlik,2,1,90,21,0,17000
ankara,yenimahalle,demetevler,3,1,100,35,1,17500
ankara,cankaya,kultur,2,1,85,20,-2,23000
ankara,sincan,aksemsettin,2,1,105,30,1,14000
ankara,yenimahalle,demetevler,3,1,125,26,6,25500
ankara,golbasi,incek,4,1,140,1,5,29000
ankara,yenimahalle,kardelen,3,1,135,18,-2,26000
ankara,cankaya,naci_cakir,3,1,180,15,1,23000
ankara,yenimahalle,ugur_mumcu,2,1,100,25,0,17500
ankara,cankaya,alacaatli,3,1,174,5,5,38000
ankara,kecioren,aktepe,3,1,125,20,2,19500
ankara,etimesgut,istasyon,3,1,130,22,1,20000
ankara,kecioren,sehit_kubilay,4,1,150,5,4,30000
ankara,kecioren,asagi_eglence,4,1,160,20,3,27000
ankara,cankaya,sogutozu,3,1,120,26,5,42500
ankara,sincan,gazi_osmanpasa,3,1,120,25,3,15000
ankara,cankaya,mursel_uluc,4,1,150,17,1,26500
ankara,cankaya,guvenevler,3,1,130,35,2,30000
ankara,mamak,safaktepe,3,1,130,10,2,25000
ankara,cankaya,yukari_dikmen,3,1,105,0,3,32000
ankara,kecioren,esertepe,3,1,130,9,5,26000
ankara,kecioren,sehit_kubilay,3,1,140,5,1,22000
ankara,cankaya,50_yil,3,1,100,35,3,18000
ankara,kecioren,etlik,3,1,120,20,0,16500
ankara,cankaya,kazim_ozalp,3,1,180,32,0,45000
ankara,yenimahalle,ergazi,2,1,84,4,0,30000
ankara,sincan,menderes,3,1,135,5,2,19000
ankara,altindag,yildiztepe,3,1,130,25,3,15000
ankara,cankaya,umit,2,1,55,5,3,18500
ankara,cankaya,cukurambar,1,1,88,0,2,35000
ankara,golbasi,segmenler,1,1,75,0,1,22000
ankara,yenimahalle,pamuklar,4,1,175,6,3,25500
ankara,etimesgut,tunahan,1,1,62,26,2,15500
ankara,cankaya,on_cebeci,3,1,110,35,4,15000
ankara,mamak,gulveren,3,1,125,0,3,16000
ankara,cankaya,cebeci,3,1,110,31,4,28000
ankara,etimesgut,eryaman,2,1,95,0,1,22500
ankara,etimesgut,eryaman,4,1,160,0,4,33000
ankara,sincan,29_ekim,3,1,125,15,4,17650
ankara,cankaya,alacaatli,3,1,150,10,5,37000
ankara,kecioren,tepebasi,2,1,90,30,0,11000
ankara,cankaya,bahcelievler,1,1,63,26,1,23500
ankara,golbasi,incek,1,1,55,1,1,18500
ankara,kecioren,kuscagiz,3,1,120,15,1,20000
ankara,cankaya,harbiye,2,1,100,28,-1,17000
ankara,cubuk,esenboga_merkez,1,1,55,0,4,8000
ankara,kecioren,kuscagiz,3,1,110,18,3,20000
ankara,etimesgut,atakent,3,1,138,20,4,21000
ankara,sincan,andicen,3,1,135,23,3,16000
ankara,mamak,durali_alic,1,1,65,8,1,18500
ankara,mamak,general_zeki_dogan,4,1,185,4,3,25000
ankara,etimesgut,alsancak,1,1,50,5,1,14500
ankara,mamak,basak,2,1,100,8,-1,21500
ankara,yenimahalle,ergazi,3,1,115,25,4,25000
ankara,cankaya,birlik,3,1,150,15,3,26000
ankara,etimesgut,orhun,4,1,160,20,3,15000
ankara,altindag,karapurcek,3,1,145,15,1,11750
ankara,cankaya,cigdem,2,1,100,20,0,22000
ankara,golbasi,incek,1,1,45,0,2,19000
ankara,cankaya,seyranbaglari,3,1,120,20,3,25000
ankara,cankaya,keklik_pinari,2,1,80,11,3,26000
ankara,polatli,sehitlik,3,1,110,30,3,13500
ankara,cankaya,fidanlik,2,1,100,40,4,21500
ankara,cankaya,cevizlidere,3,1,145,15,1,27000
ankara,kecioren,ayvali,3,1,135,16,3,17000
ankara,yenimahalle,emniyet,1,1,76,0,5,25000
ankara,etimesgut,seker,1,1,80,5,3,18000
ankara,sincan,ulubatli_hasan,3,1,110,25,5,14500
ankara,kecioren,ufuktepe,3,1,145,12,1,14500
ankara,golbasi,incek,3,1,155,0,5,35000
ankara,cankaya,ehlibeyt,4,1,190,19,4,30000
ankara,altindag,dogantepe,3,1,140,7,5,20000
ankara,cankaya,seyranbaglari,3,1,115,35,5,20000
ankara,golbasi,incek,1,1,45,0,1,13000
ankara,kecioren,kavacik_subayevleri,3,1,110,30,2,18000
ankara,kecioren,asagi_eglence,2,1,110,20,0,26000
ankara,kecioren,ayvali,3,1,100,20,1,15000
ankara,cankaya,ilkbahar,3,1,165,2,1,45000
ankara,kecioren,guclukaya,3,1,115,26,1,15000
ankara,cankaya,mursel_uluc,3,1,125,26,2,16750
ankara,cankaya,cukurambar,1,1,85,0,3,32500
ankara,kecioren,baglarbasi,3,1,110,16,1,11500
ankara,cankaya,on_cebeci,3,1,110,30,3,40000
ankara,kecioren,haskoy,3,1,130,20,3,18200
ankara,cankaya,bayraktar,3,1,100,25,1,22500
ankara,yenimahalle,kentkoop,3,1,120,28,3,20000
ankara,yenimahalle,ergazi,1,1,55,4,3,20000
ankara,cankaya,ilkbahar,2,1,149,7,0,50000
ankara,cankaya,alacaatli,3,1,175,10,3,54000
ankara,cankaya,ilkadim,3,1,115,30,1,15000
ankara,mamak,misket,2,1,90,20,1,15000
ankara,kecioren,pinarbasi,3,1,125,30,5,14500
ankara,yenimahalle,yunus_emre,3,1,145,10,4,21500
ankara,altindag,ornek,3,1,130,30,3,17000
ankara,kecioren,ayvali,3,1,125,20,3,17000
ankara,cankaya,fakulteler,1,1,45,4,0,30000
ankara,yenimahalle,ergenekon,3,1,100,25,1,14000
ankara,cankaya,oran,3,1,120,29,5,25000
ankara,mamak,mehtap,3,1,90,30,1,10000
ankara,cankaya,yukari_bahcelievler,2,1,85,38,0,25000
ankara,cankaya,buyukesat,3,1,160,25,2,35000
ankara,kecioren,asagi_eglence,3,1,120,45,1,12950
ankara,golbasi,kizilcasar,1,1,50,0,2,19750
ankara,etimesgut,atayurt,2,1,94,12,2,14000
ankara,cankaya,buyukesat,4,1,157,20,-1,24000
ankara,etimesgut,eryaman,1,1,75,10,4,21000
ankara,cankaya,oran,3,1,130,25,4,27500
ankara,polatli,istiklal,2,1,110,2,1,12000
ankara,altindag,aydinlikevler,2,1,95,50,0,12000
ankara,golbasi,kizilcasar,2,1,105,3,2,25200
ankara,cankaya,buyukesat,3,1,115,30,-1,25000
ankara,kecioren,asagi_eglence,3,1,135,20,3,21000
ankara,etimesgut,atayurt,3,1,118,11,-2,14000
ankara,polatli,cumhuriyet,3,1,125,25,2,12000
ankara,kecioren,haskoy,3,1,120,16,3,21000
ankara,cankaya,emek,3,1,135,35,2,50000
ankara,pursaklar,yunus_emre,4,1,160,8,3,21000
ankara,yenimahalle,yenicag,3,1,130,22,1,28000
ankara,cankaya,barbaros,1,1,50,1,0,24000
ankara,cankaya,kizilay,2,1,60,30,6,8500
ankara,yenimahalle,yeni_bati,3,1,125,0,5,30000
ankara,sincan,menderes,3,1,135,8,6,26000
ankara,etimesgut,topcu,3,1,130,10,3,21000
ankara,cankaya,ayranci,3,1,120,31,1,25000
ankara,mamak,aksemsettin,2,1,105,5,1,16000
ankara,cankaya,yasamkent,1,1,55,0,1,25000
ankara,etimesgut,seyh_samil,1,1,52,21,2,14750
ankara,kecioren,asagi_eglence,3,1,130,26,2,24000
ankara,cankaya,yukari_bahcelievler,2,1,85,50,1,27000
ankara,yenimahalle,emniyet,1,1,50,30,2,29000
ankara,yenimahalle,macun,3,1,140,10,6,30000
ankara,etimesgut,turkuaz,3,1,137,11,2,18000
ankara,cankaya,yukari_dikmen,1,1,60,10,3,20500
ankara,cankaya,camlitepe,2,1,75,30,1,18500
ankara,cankaya,erzurum,2,1,85,38,5,15000
ankara,cankaya,kirkkonaklar,3,1,135,20,3,31500
ankara,etimesgut,eryaman,3,1,110,11,3,25000
ankara,cankaya,cukurambar,1,1,76,0,5,45000
ankara,golbasi,taspinar,1,1,43,0,0,14500
ankara,cankaya,cebeci,3,1,120,40,2,15000
ankara,cankaya,isci_bloklari,2,1,55,15,-1,35000
ankara,golbasi,incek,2,1,90,0,2,20000
ankara,golbasi,incek,1,1,50,0,1,15000
ankara,cankaya,yildizevler,2,1,120,26,2,40000
ankara,cankaya,bagcilar,4,1,145,5,1,30000
ankara,cankaya,aydinlar,3,1,115,30,3,20000
ankara,etimesgut,sehit_osman_avci,1,1,60,6,3,22000
ankara,yenimahalle,emniyet,3,1,95,30,5,20500
ankara,kecioren,asagi_eglence,3,1,125,40,1,25000
ankara,mamak,ekin,3,1,115,2,3,18500
ankara,yenimahalle,demetgul,3,1,130,30,5,12500
ankara,etimesgut,yesilova,4,1,180,3,4,42000
ankara,yenimahalle,inonu,1,1,55,0,3,20500
ankara,cankaya,sehit_cengiz_karaca,3,1,120,25,1,20250
ankara,mamak,aksemsettin,3,1,175,3,6,28500
ankara,cankaya,ilkbahar,2,1,140,3,4,45000
ankara,sincan,fatih,2,1,75,30,3,10000
ankara,cankaya,harbiye,3,1,130,30,2,10500
ankara,yenimahalle,ozevler,2,1,100,35,0,12500
ankara,cankaya,akpinar,3,1,135,14,1,25000
ankara,sincan,osmanli,3,1,125,20,1,15000
ankara,cankaya,naci_cakir,3,1,120,26,0,14900
ankara,cankaya,harbiye,3,1,125,28,3,18000
ankara,yenimahalle,demetevler,3,1,130,30,4,18000
ankara,cankaya,guvenevler,2,1,80,0,1,31500
ankara,etimesgut,yeni_baglica,2,1,110,8,4,30000
ankara,altindag,gultepe,3,1,130,9,1,16200
ankara,kecioren,emrah,3,1,120,25,2,18750
ankara,cankaya,asikpasa,3,1,180,15,3,25000
ankara,sincan,maresal_cakmak,3,1,120,21,3,15500
ankara,kecioren,senlik,3,1,122,25,3,14000
ankara,cankaya,kirkkonaklar,2,1,85,0,1,19000
ankara,cankaya,cukurambar,1,1,85,0,3,32500
ankara,cankaya,incesu,3,1,110,28,1,30000
ankara,cankaya,ileri,3,1,130,20,1,25000
ankara,cankaya,kirkkonaklar,3,1,100,11,1,23500
ankara,cankaya,mutlukent,4,1,175,20,4,39000
ankara,kecioren,tepebasi,2,1,95,35,0,10000
ankara,etimesgut,seyh_samil,1,1,52,27,3,15500
ankara,cankaya,isci_bloklari,2,1,100,37,5,25500
ankara,cankaya,yukari_bahcelievler,3,1,175,45,6,45000
ankara,golbasi,taspinar,2,1,70,0,1,17500
ankara,etimesgut,guzelkent,3,1,125,15,1,18500
ankara,cankaya,sehit_cevdet_ozdemir,1,1,70,1,2,22000
ankara,golbasi,incek,1,1,47,0,1,15750
ankara,mamak,aksemsettin,1,1,65,10,2,17000
ankara,cankaya,bahcelievler,3,1,110,35,2,28000
ankara,cankaya,barbaros,3,1,140,50,2,35000
ankara,altindag,aydinlikevler,3,1,130,35,5,15000
ankara,altindag,aydinlikevler,3,1,90,0,1,30000
ankara,cankaya,birlik,3,1,150,16,1,35000
ankara,cankaya,emek,3,1,90,40,2,30500
ankara,cankaya,birlik,1,1,80,15,1,20000
ankara,kecioren,yukseltepe,3,1,155,8,1,28500
ankara,mamak,demirlibahce,1,1,50,5,3,18000
ankara,cankaya,mursel_uluc,3,1,135,10,4,25000
ankara,etimesgut,atayurt,3,1,116,12,5,14000
ankara,kecioren,ayvali,3,1,125,25,5,15000
ankara,cankaya,birlik,3,1,125,10,1,27000
ankara,yenimahalle,ugur_mumcu,2,1,90,30,3,14000
ankara,kecioren,uyanis,2,1,110,20,2,17500
ankara,kecioren,pinarbasi,3,1,120,25,3,18000
ankara,cankaya,ayranci,3,1,120,26,3,23500
ankara,altindag,aydinlikevler,2,1,95,45,3,14000
ankara,cankaya,hilal,1,1,100,11,6,50000
ankara,kecioren,19_mayis,3,1,130,20,1,12250
ankara,cankaya,ileri,2,1,100,35,1,15000
ankara,altindag,ornek,2,1,76,40,4,12500
ankara,etimesgut,yapracik,2,1,95,15,3,11000
ankara,altindag,ornek,2,1,80,55,2,8500
ankara,yenimahalle,turgut_ozal,3,1,140,12,3,28000
ankara,kecioren,haskoy,2,1,70,26,1,13000
ankara,cankaya,sancak,3,1,140,23,2,33000
ankara,sincan,fatih,3,1,115,29,4,20000
ankara,kecioren,sefkat,3,1,135,15,2,16000
ankara,polatli,cumhuriyet,3,1,130,17,5,13000
ankara,yenimahalle,bestepe,3,1,120,30,1,30000
ankara,cankaya,ilkadim,3,1,110,25,2,18000
ankara,yenimahalle,yunus_emre,3,1,160,25,3,26500
ankara,golbasi,taspinar,1,1,125,5,5,21500
ankara,cankaya,emek,1,1,65,25,5,17000
ankara,cubuk,esenboga_merkez,1,1,90,5,2,8000
ankara,kecioren,basinevleri,3,1,125,25,1,30000
ankara,etimesgut,yukariyurtcu,3,1,137,12,5,15250
ankara,golbasi,incek,1,1,51,0,0,12000
ankara,etimesgut,topcu,3,1,115,15,2,15500
ankara,cankaya,bayraktar,3,1,170,20,0,23000
ankara,kecioren,sancaktepe,2,1,95,15,0,16000
ankara,cankaya,hilal,3,1,120,18,2,30000
ankara,cankaya,yasamkent,1,1,56,0,3,24000
ankara,sincan,coglu,2,1,80,25,5,5000
ankara,cankaya,metin_akkus,3,1,120,30,-1,16500
ankara,golbasi,taspinar,1,1,60,0,1,16000
ankara,yenimahalle,inonu,1,1,55,0,3,20000
ankara,yenimahalle,bati_sitesi,3,1,115,30,5,18000
ankara,etimesgut,tunahan,2,1,75,26,6,18000
ankara,cankaya,gokkusagi,3,1,135,18,-1,20000
ankara,cankaya,ileri,2,1,90,25,1,15000
ankara,etimesgut,tunahan,1,1,62,23,2,14500
ankara,cankaya,buyukesat,2,1,95,1,1,34000
ankara,kecioren,ayvali,3,1,110,30,0,19500
ankara,yenimahalle,gazi,3,1,110,28,1,19000
ankara,cankaya,isci_bloklari,1,1,55,15,1,25000
ankara,cankaya,umit,2,1,90,6,-2,13500
ankara,golbasi,incek,1,1,45,0,1,17000
ankara,mamak,sahintepe,3,1,120,15,2,24500
ankara,etimesgut,alsancak,3,1,155,9,3,35000
ankara,kecioren,etlik,3,1,125,15,4,21000
ankara,cankaya,hilal,3,1,145,19,3,46000
ankara,cankaya,sehit_cevdet_ozdemir,1,1,60,3,2,21000
ankara,cankaya,isci_bloklari,2,1,150,5,0,35000
ankara,sincan,ataturk,3,1,125,20,2,12000
ankara,cankaya,metin_akkus,3,1,110,25,0,17500
ankara,yenimahalle,demetgul,2,1,110,35,2,15600
ankara,kecioren,esertepe,3,1,115,12,1,19000
ankara,altindag,ornek,2,1,85,30,1,8250
ankara,cankaya,isci_bloklari,2,1,89,39,3,33000
ankara,mamak,kutlu,3,1,145,5,3,20000
ankara,kecioren,incirli,3,1,110,31,2,19500
ankara,cankaya,topraklik,3,1,105,40,1,15500
